Country,Year,Renewables_equivalent_primary_energy,CO2,CO2_per_capita,Total_GHG,UN_Region,Region_Canonical,Renewables_grow_yoy,CO2_grow_yoy,CO2_per_renewable_unit,CO2_lag1,Renewables_lag1,CO2_lag2,Renewables_lag2
Kazakhstan,2010,3.4257126,248.803,14.777,383.552,Central Asia,Asia,0.0774017720122826,0.10800712536183465,72.62810079281023,224.55,3.1796055,226.831,3.1038141
Kazakhstan,2011,2.9484267,238.988,14.004,343.885,Central Asia,Asia,-0.13932455980107616,-0.03944888124339341,81.05611036557225,248.803,3.4257126,224.55,3.1796055
Kazakhstan,2012,2.7025409,246.345,14.235,350.964,Central Asia,Asia,-0.08339559535259955,0.03078397241702513,91.15310706306055,238.988,2.9484267,248.803,3.4257126
Kazakhstan,2013,2.7091928,255.165,14.534,353.409,Central Asia,Asia,0.0024613503536616843,0.035803446386165616,94.18488045590554,246.345,2.7025409,238.988,2.9484267
Kazakhstan,2014,2.7433352,274.29,15.395,377.429,Central Asia,Asia,0.012602425342338242,0.0749515019693141,99.98413609827921,255.165,2.7091928,246.345,2.7025409
Kazakhstan,2015,3.7702856,278.661,15.409,369.324,Central Asia,Asia,0.3743437550030342,0.01593568850486715,73.90978550802625,274.29,2.7433352,255.165,2.7091928
Kazakhstan,2016,4.2456493,277.696,15.122,365.513,Central Asia,Asia,0.12608161567388954,-0.0034629890799213747,65.40719225207792,278.661,3.7702856,274.29,2.7433352
Kazakhstan,2017,3.8153813,293.476,15.734,393.25,Central Asia,Asia,-0.10134327392514508,0.05682472920027637,76.91917974227111,277.696,4.2456493,278.661,3.7702856
Kazakhstan,2018,3.4451048,307.174,16.225,398.599,Central Asia,Asia,-0.09704836054000676,0.04667502623723907,89.16245450646377,293.476,3.8153813,277.696,4.2456493
Kazakhstan,2019,3.4471078,275.29,14.331,368.734,Central Asia,Asia,0.0005814046643806137,-0.10379784747406995,79.86115200690853,307.174,3.4451048,293.476,3.8153813
Kazakhstan,2020,4.014204,255.486,13.114,346.583,Central Asia,Asia,0.16451362501631084,-0.07193868284354688,63.64549484779547,275.29,3.4471078,307.174,3.4451048
Kazakhstan,2021,3.779672,255.143,12.923,342.874,Central Asia,Asia,-0.05842553093963343,-0.001342539317222835,67.50400563858452,255.486,4.014204,275.29,3.4471078
Kazakhstan,2022,3.9951282,254.414,12.699,342.387,Central Asia,Asia,0.057003941082718335,-0.0028572212445570067,63.68106034745018,255.143,3.779672,255.486,4.014204
Kazakhstan,2023,4.1786494,255.161,12.551,339.959,Central Asia,Asia,0.04593624805331653,0.002936159173630548,61.063031514441,254.414,3.9951282,255.143,3.779672
Kuwait,2013,0.000103765,84.313,24.036,122.516,Western Asia,Asia,inf,-0.17580988875637837,812537.9463210138,102.298,0.0,87.968,0.0
Kuwait,2014,0.001907666,76.435,20.851,114.194,Western Asia,Asia,17.384484170963233,-0.0934375481835541,40067.28641177229,84.313,0.000103765,102.298,0.0
Kuwait,2015,0.002749513,94.508,24.647,133.264,Western Asia,Asia,0.4412968517549718,0.23644927062209709,34372.632535288976,76.435,0.001907666,84.313,0.000103765
Kuwait,2016,0.026322374,109.905,27.449,149.897,Western Asia,Asia,8.573467737741193,0.16291742497989592,4175.345278507174,94.508,0.002749513,76.435,0.001907666
Kuwait,2017,0.02848822,103.95,25.02,142.298,Western Asia,Asia,0.08228156016626786,-0.054183158182066316,3648.8766233902993,109.905,0.026322374,94.508,0.002749513
Kuwait,2018,0.0284528,106.723,24.685,145.786,Western Asia,Asia,-0.001243320923525637,0.02667628667628663,3750.8786481471066,103.95,0.02848822,109.905,0.026322374
Kuwait,2019,0.034754958,108.549,24.436,147.872,Western Asia,Asia,0.22149517797896867,0.017109713932329518,3123.2666142194735,106.723,0.0284528,103.95,0.02848822
Kuwait,2020,0.037340067,95.655,21.739,134.314,Western Asia,Asia,0.07438101349453485,-0.11878506480944095,2561.7254516442085,108.549,0.034754958,106.723,0.0284528
Kuwait,2021,0.11131196,95.13,21.815,133.861,Western Asia,Asia,1.9810326799895677,-0.005488474204171312,854.6251454021652,95.655,0.037340067,108.549,0.034754958
Kuwait,2022,0.09280318,97.461,21.235,139.424,Western Asia,Asia,-0.16627844842548822,0.024503311258278204,1050.1903059787392,95.13,0.11131196,95.655,0.037340067
Kuwait,2023,0.083869755,99.233,20.508,140.344,Western Asia,Asia,-0.09626205696830636,0.01818163162700981,1183.1798006325403,97.461,0.09280318,95.13,0.11131196
Latvia,1992,12.317807,14.194,5.428,22.717,Northern Europe,Europe,0.07090496538891866,-0.20792410714285714,1.1523155055116547,17.92,11.502241,19.662,14.555012
Latvia,1993,16.319588,11.922,4.65,22.226,Northern Europe,Europe,0.3248777156518201,-0.16006763421163872,0.7305331482633018,14.194,12.317807,17.92,11.502241
Latvia,1994,19.400572,10.37,4.113,10.575,Northern Europe,Europe,0.18879055034967807,-0.13017950008387869,0.5345203223904944,11.922,16.319588,14.194,12.317807
Latvia,1995,18.407381,9.134,3.674,10.263,Northern Europe,Europe,-0.05119390294265547,-0.1191899710703953,0.49621399155045465,10.37,19.400572,11.922,16.319588
Latvia,1996,12.483319,9.212,3.748,9.14,Northern Europe,Europe,-0.32183079168079376,0.00853952266257929,0.7379447725400593,9.134,18.407381,10.37,19.400572
Latvia,1997,19.779348,8.68,3.567,8.154,Northern Europe,Europe,0.584462273214359,-0.05775075987841949,0.4388415634327279,9.212,12.483319,9.134,18.407381
Latvia,1998,26.660467,8.306,3.446,6.648,Northern Europe,Europe,0.3478941267427016,-0.043087557603686655,0.3115474308833375,8.68,19.779348,9.212,12.483319
Latvia,1999,19.963182,7.718,3.228,6.76,Northern Europe,Europe,-0.25120658989206757,-0.07079219841078732,0.3866117135033884,8.306,26.660467,8.68,19.779348
Latvia,2000,20.890923,7.082,2.99,4.953,Northern Europe,Europe,0.04647260141193921,-0.08240476807463071,0.3389989039737497,7.718,19.963182,8.306,26.660467
Latvia,2001,19.382118,7.497,3.206,6.138,Northern Europe,Europe,-0.0722229936896518,0.058599265744140094,0.38679983271178103,7.082,20.890923,7.718,19.963182
Latvia,2002,16.668165,7.52,3.254,6.348,Northern Europe,Europe,-0.1400235516056605,0.003067893824196366,0.4511594407662751,7.497,19.382118,7.082,20.890923
Latvia,2003,15.7831,7.726,3.375,9.554,Northern Europe,Europe,-0.05309912638853764,0.02739361702127674,0.48951093257978473,7.52,16.668165,7.497,19.382118
Latvia,2004,19.12099,7.731,3.415,14.133,Northern Europe,Europe,0.2114850694730439,0.0006471654154802664,0.4043200692014378,7.726,15.7831,7.52,16.668165
Latvia,2005,19.73044,7.811,3.487,16.402,Northern Europe,Europe,0.03187334965396671,0.010347949812443469,0.39588574811306787,7.731,19.12099,7.726,15.7831
Latvia,2006,16.88405,8.31,3.745,13.919,Northern Europe,Europe,-0.14426388869178808,0.06388426577902973,0.49218048987061763,7.811,19.73044,7.731,19.12099
Latvia,2007,16.497044,8.637,3.925,13.69,Northern Europe,Europe,-0.02292139622898537,0.039350180505415056,0.5235483399328995,8.31,16.88405,7.811,19.73044
Latvia,2008,18.494394,8.198,3.765,13.086,Northern Europe,Europe,0.12107320559974255,-0.050827833738566586,0.4432694577610924,8.637,16.497044,8.31,16.88405
Latvia,2009,21.61602,7.456,3.481,11.95,Northern Europe,Europe,0.16878768777176467,-0.0905098804586485,0.34492936257460904,8.198,18.494394,8.637,16.497044
Latvia,2010,19.887167,8.555,4.078,13.286,Northern Europe,Europe,-0.07998017211309005,0.14739806866952776,0.4301769075504821,7.456,21.61602,8.198,18.494394
Latvia,2011,18.85988,7.811,3.792,13.414,Northern Europe,Europe,-0.05165577379623765,-0.08696668614845116,0.4141595810789888,8.555,19.887167,7.456,21.61602
Latvia,2012,24.022894,7.52,3.696,14.025,Northern Europe,Europe,0.2737564608046288,-0.037255152989373985,0.3130347242925852,7.811,18.85988,8.555,19.887167
Latvia,2013,21.73094,7.369,3.661,13.203,Northern Europe,Europe,-0.09540707293634154,-0.02007978723404258,0.3391017599790897,7.52,24.022894,7.811,18.85988
Latvia,2014,18.95826,7.172,3.597,13.775,Northern Europe,Europe,-0.12759135131752242,-0.026733613787488175,0.3783047600359949,7.369,21.73094,7.52,24.022894
Latvia,2015,18.66318,7.262,3.672,15.552,Northern Europe,Europe,-0.015564719547046968,0.012548800892359102,0.38910839417505483,7.172,18.95826,7.369,21.73094
Latvia,2016,21.13427,7.211,3.679,14.281,Northern Europe,Europe,0.1324045527075235,-0.007022858716606906,0.3411993884813623,7.262,18.66318,7.172,18.95826
Latvia,2017,29.606857,7.215,3.714,14.56,Northern Europe,Europe,0.4008932884835861,0.0005547080848702368,0.24369354707255822,7.211,21.13427,7.262,18.66318
Latvia,2018,22.38673,7.857,4.076,15.809,Northern Europe,Europe,-0.24386671641640312,0.0889812889812891,0.35096684509081943,7.215,29.606857,7.211,21.13427
Latvia,2019,19.894075,7.648,3.996,15.208,Northern Europe,Europe,-0.11134520316276653,-0.026600483645157214,0.38443606953326553,7.857,22.38673,7.215,29.606857
Latvia,2020,24.893656,6.998,3.681,14.494,Northern Europe,Europe,0.25131005085685065,-0.08498953974895396,0.28111579914175727,7.648,19.894075,7.857,22.38673
Latvia,2021,24.165041,7.238,3.839,14.837,Northern Europe,Europe,-0.029269103742736724,0.03429551300371547,0.2995235969183748,6.998,24.893656,7.648,19.894075
Latvia,2022,26.645931,6.62,3.519,14.356,Northern Europe,Europe,0.10266442337093507,-0.08538270240397905,0.2484431863161396,7.238,24.165041,6.998,24.893656
Latvia,2023,31.776415,6.513,3.46,14.306,Northern Europe,Europe,0.19254286892809258,-0.01616314199395774,0.20496333522834467,6.62,26.645931,7.238,24.165041
Lithuania,1992,0.66236657,21.203,5.734,34.374,Northern Europe,Europe,0.4496346152049002,-0.43988905032360315,32.01097543313516,37.855,0.45691967,35.772,0.5898224
Lithuania,1993,1.0638648,16.355,4.444,25.843,Northern Europe,Europe,0.6061571464876314,-0.22864688959109558,15.373194037437841,21.203,0.66236657,37.855,0.45691967
Lithuania,1994,1.41775,15.802,4.324,33.079,Northern Europe,Europe,0.3326411401147966,-0.03381228981962703,11.145829659672014,16.355,1.0638648,21.203,0.66236657
Lithuania,1995,1.0508637,15.092,4.161,26.824,Northern Europe,Europe,-0.2587806736025392,-0.0449310213896974,14.361519957345562,15.802,1.41775,16.355,1.0638648
Lithuania,1996,0.8430853,15.775,4.382,27.567,Northern Europe,Europe,-0.19772155037803663,0.04525576464351966,18.711036712418068,15.092,1.0508637,15.802,1.41775
Lithuania,1997,0.82220954,15.198,4.253,28.838,Northern Europe,Europe,-0.02476114813056285,-0.03657686212361333,18.484339162496216,15.775,0.8430853,15.092,1.0508637
Lithuania,1998,1.0830053,16.032,4.519,30.061,Northern Europe,Europe,0.31718892485728145,0.05487564153178037,14.803251655370477,15.198,0.82220954,15.775,0.8430853
Lithuania,1999,1.3141168,13.485,3.828,26.605,Northern Europe,Europe,0.2133983093157532,-0.158869760479042,10.261644931409444,16.032,1.0830053,15.198,0.82220954
Lithuania,2000,1.209343,11.878,3.393,8.793,Northern Europe,Europe,-0.07972944261879922,-0.11916944753429737,9.821861953143152,13.485,1.3141168,16.032,1.0830053
Lithuania,2001,1.0099819,12.629,3.636,13.808,Northern Europe,Europe,-0.16485074953921253,0.06322613234551278,12.504184480929805,11.878,1.209343,13.485,1.3141168
Lithuania,2002,1.0099884,12.701,3.688,12.68,Northern Europe,Europe,6.435758898026833e-06,0.005701163987647639,12.575391954996713,12.629,1.0099819,11.878,1.209343
Lithuania,2003,0.89630085,12.695,3.717,14.951,Northern Europe,Europe,-0.11256322349840842,-0.00047240374773638294,14.163771015055937,12.701,1.0099884,12.629,1.0099819
Lithuania,2004,1.1437074,13.29,3.936,23.121,Northern Europe,Europe,0.2760306988440322,0.04686884600236296,11.620104932432891,12.695,0.89630085,12.701,1.0099884
Lithuania,2005,1.3632121,13.901,4.184,20.002,Northern Europe,Europe,0.19192382597157276,0.04597441685477799,10.197239299739197,13.29,1.1437074,12.695,0.89630085
Lithuania,2006,1.5711005,14.234,4.353,20.29,Northern Europe,Europe,0.15249893982014995,0.023955111143083352,9.059891458248533,13.901,1.3632121,13.29,1.1437074
Lithuania,2007,2.2205682,15.519,4.802,23.101,Northern Europe,Europe,0.4133839305633218,0.09027680202332444,6.988751797850657,14.234,1.5711005,13.901,1.3632121
Lithuania,2008,2.4034102,14.958,4.677,25.069,Northern Europe,Europe,0.08234018662430631,-0.036149236419872444,6.223656702463857,15.519,2.2205682,14.234,1.5711005
Lithuania,2009,2.7367816,12.861,4.066,24.034,Northern Europe,Europe,0.13870765797698614,-0.14019253910950658,4.699315429481111,14.958,2.4034102,15.519,2.2205682
Lithuania,2010,4.494437,13.834,4.466,25.904,Northern Europe,Europe,0.642234440629095,0.07565508125340159,3.0780273480304654,12.861,2.7367816,14.958,2.4034102
Lithuania,2011,5.0893087,13.991,4.62,27.729,Northern Europe,Europe,0.13235733418890971,0.01134885065779967,2.749096355660249,13.834,4.494437,12.861,2.7367816
Lithuania,2012,5.6541977,14.084,4.713,29.016,Northern Europe,Europe,0.11099523202434147,0.006647130298048642,2.4908927397427223,13.991,5.0893087,13.834,4.494437
Lithuania,2013,7.5562286,13.18,4.455,27.695,Northern Europe,Europe,0.33639271226756007,-0.0641863107071855,1.7442563873729284,14.084,5.6541977,13.991,5.0893087
Lithuania,2014,7.885273,12.885,4.393,25.357,Northern Europe,Europe,0.043546115055333345,-0.022382397572078938,1.6340588334734891,13.18,7.5562286,14.084,5.6541977
Lithuania,2015,8.30786,13.088,4.504,25.367,Northern Europe,Europe,0.05359193017159969,0.015754753589445114,1.5753756081590204,12.885,7.885273,13.18,7.5562286
Lithuania,2016,9.468398,13.156,4.585,24.294,Northern Europe,Europe,0.13969156918869619,0.005195599022004949,1.3894641944709125,13.088,8.30786,12.885,7.885273
Lithuania,2017,10.892091,13.32,4.708,24.848,Northern Europe,Europe,0.1503626062191301,0.012465795074490638,1.2229056845007997,13.156,9.468398,13.088,8.30786
Lithuania,2018,9.532973,13.47,4.807,25.78,Northern Europe,Europe,-0.12478026487292482,0.011261261261261257,1.412990470024409,13.32,10.892091,13.156,9.468398
Lithuania,2019,10.435635,13.707,4.904,24.986,Northern Europe,Europe,0.0946884041316387,0.017594654788418707,1.3134802050857473,13.47,9.532973,13.32,10.892091
Lithuania,2020,11.356285,13.563,4.851,24.625,Northern Europe,Europe,0.08822175171898983,-0.01050558108995403,1.1943166273125412,13.707,10.435635,13.47,9.532973
Lithuania,2021,12.011003,13.851,4.957,24.828,Northern Europe,Europe,0.05765248054271277,0.021234240212342437,1.1531926184682495,13.563,11.356285,13.707,10.435635
Lithuania,2022,14.382126,12.857,4.564,23.346,Northern Europe,Europe,0.19741257245543942,-0.07176377156883995,0.8939568461575153,13.851,12.011003,13.563,11.356285
Lithuania,2023,18.719112,12.462,4.366,22.702,Northern Europe,Europe,0.30155388709569086,-0.030722563584039797,0.6657367080233293,12.857,14.382126,13.851,12.011003
Luxembourg,1992,0.57763827,12.192,31.105,13.307,Western Europe,Europe,-0.1677098853089145,-0.018673535093367666,21.106634780275204,12.424,0.69403476,11.813,0.628799
Luxembourg,1993,0.5722628,12.341,31.069,13.777,Western Europe,Europe,-0.009305945051043873,0.01222112860892377,21.565266866901013,12.192,0.57763827,12.424,0.69403476
Luxembourg,1994,0.7334844,11.525,28.627,12.655,Western Europe,Europe,0.2817265074717421,-0.06612105988169503,15.712672280419325,12.341,0.5722628,12.192,0.57763827
Luxembourg,1995,0.9003018,9.136,22.378,10.187,Western Europe,Europe,0.2274314218543707,-0.20728850325379622,10.14770824627919,11.525,0.7334844,12.341,0.5722628
Luxembourg,1996,0.6160995,9.186,22.201,10.269,Western Europe,Europe,-0.3156744771586595,0.0054728546409807954,14.909929321481352,9.136,0.9003018,11.525,0.7334844
Luxembourg,1997,0.85455,8.547,20.399,9.584,Western Europe,Europe,0.3870324517387207,-0.06956237753102545,10.001755309812182,9.186,0.6160995,9.136,0.9003018
Luxembourg,1998,1.223569,7.655,18.047,8.699,Western Europe,Europe,0.4318284477210226,-0.10436410436410437,6.256287957605988,8.547,0.85455,9.186,0.6160995
Luxembourg,1999,0.99029297,8.117,18.882,9.341,Western Europe,Europe,-0.19065212505383833,0.060352710646636165,8.196564295513479,7.655,1.223569,8.547,0.85455
Luxembourg,2000,1.295881,8.702,19.953,9.713,Western Europe,Europe,0.3085834588929779,0.07207096217814457,6.715122762043737,8.117,0.99029297,7.655,1.223569
Luxembourg,2001,1.1862816,9.206,20.839,10.18,Western Europe,Europe,-0.08457520405037189,0.05791772006435303,7.760383369345019,8.702,1.295881,8.117,0.99029297
Luxembourg,2002,0.97544456,9.979,22.354,10.996,Western Europe,Europe,-0.1777293350921063,0.0839669780577883,10.230207240071131,9.206,1.1862816,8.702,1.295881
Luxembourg,2003,0.8717486,10.451,23.13,11.447,Western Europe,Europe,-0.10630635943061695,0.04729932859003916,11.988548074525156,9.979,0.97544456,9.206,1.1862816
Luxembourg,2004,1.0565047,11.819,25.789,12.813,Western Europe,Europe,0.21193736359312765,0.13089656492201707,11.186888236275712,10.451,0.8717486,9.979,0.97544456
Luxembourg,2005,1.1083696,12.077,25.951,13.049,Western Europe,Europe,0.049091026286963046,0.021829257974447902,10.896184810554168,11.819,1.0565047,10.451,0.8717486
Luxembourg,2006,1.3213212,11.909,25.184,12.945,Western Europe,Europe,0.19213049509838598,-0.013910739422041796,9.012948554825277,12.077,1.1083696,11.819,1.0565047
Luxembourg,2007,2.4839628,11.305,23.538,12.334,Western Europe,Europe,0.8799083826097696,-0.05071794441178945,4.551195372169019,11.909,1.3213212,12.077,1.1083696
Luxembourg,2008,2.5845075,11.169,22.841,12.15,Western Europe,Europe,0.040477538552509795,-0.012030075187969835,4.321519670575536,11.305,2.4839628,11.909,1.3213212
Luxembourg,2009,2.554479,10.625,21.327,11.607,Western Europe,Europe,-0.01161865461794942,-0.0487062404870624,4.159360871629792,11.169,2.5845075,11.305,2.4839628
Luxembourg,2010,2.427856,11.195,22.062,12.226,Western Europe,Europe,-0.04956901191984764,0.05364705882352938,4.61106424763248,10.625,2.554479,11.169,2.5845075
Luxembourg,2011,2.4906795,11.097,21.399,12.097,Western Europe,Europe,0.02587612280135243,-0.008753907994640486,4.4554106620301805,11.195,2.427856,10.625,2.554479
Luxembourg,2012,2.9020607,10.866,20.466,11.838,Western Europe,Europe,0.1651682603080804,-0.020816436874831035,3.744235949303197,11.097,2.4906795,11.195,2.427856
Luxembourg,2013,3.5512846,10.334,19.018,11.333,Western Europe,Europe,0.2237113441493488,-0.04896005889931898,2.909932929622143,10.866,2.9020607,11.097,2.4906795
Luxembourg,2014,4.2420316,9.816,17.646,10.796,Western Europe,Europe,0.19450623585617444,-0.050125798335591165,2.313985591243592,10.334,3.5512846,10.866,2.9020607
Luxembourg,2015,4.903074,9.345,16.408,10.278,Western Europe,Europe,0.15583155957631245,-0.04798288508557458,1.905947167022158,9.816,4.2420316,10.334,3.5512846
Luxembourg,2016,5.2969394,9.09,15.579,10.068,Western Europe,Europe,0.08033029891043864,-0.027287319422151013,1.7160853303324557,9.345,4.903074,9.816,4.2420316
Luxembourg,2017,6.5263186,9.263,15.529,10.242,Western Europe,Europe,0.23209236639558295,0.019031903190319,1.419330033933679,9.09,5.2969394,9.345,4.903074
Luxembourg,2018,6.964298,9.567,15.733,10.517,Western Europe,Europe,0.06710971787371833,0.03281874122854367,1.3737206535389497,9.263,6.5263186,9.09,5.2969394
Luxembourg,2019,7.7181797,9.762,15.741,10.738,Western Europe,Europe,0.10824948903679887,0.0203825650674192,1.2648060008242616,9.567,6.964298,9.263,6.5263186
Luxembourg,2020,10.604822,8.075,12.805,9.013,Western Europe,Europe,0.3740055832076572,-0.1728129481663595,0.7614460667043726,9.762,7.7181797,9.567,6.964298
Luxembourg,2021,9.927758,8.421,13.151,9.356,Western Europe,Europe,-0.06384491884918009,0.04284829721362238,0.8482277670346113,8.075,10.604822,9.762,7.7181797
Luxembourg,2022,11.034748,7.277,11.138,8.188,Western Europe,Europe,0.1115045310330891,-0.13585084906780664,0.6594622731756086,8.421,9.927758,8.075,10.604822
Luxembourg,2023,12.572248,6.993,10.514,7.889,Western Europe,Europe,0.13933258829290884,-0.03902707159543761,0.5562251078725141,7.277,11.034748,8.421,9.927758
Malaysia,1992,3.4966087,72.961,3.874,253.293,South-eastern Asia,Asia,-0.14640924709459835,0.10908261761799798,20.866218173054367,65.785,4.0963526,54.269,4.644536
Malaysia,1993,3.9368782,86.612,4.482,277.716,South-eastern Asia,Asia,0.1259132884957932,0.1870999575115473,22.000172624085753,72.961,3.4966087,65.785,4.0963526
Malaysia,1994,4.955903,87.497,4.415,260.021,South-eastern Asia,Asia,0.2588408246920111,0.01021798365122617,17.655107454685854,86.612,3.9368782,72.961,3.4966087
Malaysia,1995,4.3428664,109.595,5.391,259.387,South-eastern Asia,Asia,-0.12369826447369936,0.25255723053361834,25.235636997721134,87.497,4.955903,86.612,3.9368782
Malaysia,1996,3.2411954,110.108,5.281,259.979,South-eastern Asia,Asia,-0.25367370269552847,0.004680870477667742,33.971416842070056,109.595,4.3428664,87.497,4.955903
Malaysia,1997,2.2477603,118.471,5.542,262.316,South-eastern Asia,Asia,-0.30650268724927854,0.07595270098448803,52.706242743054055,110.108,3.2411954,109.595,4.3428664
Malaysia,1998,2.4977875,109.782,5.011,273.402,South-eastern Asia,Asia,0.11123392472053184,-0.07334284339627428,43.95169725206808,118.471,2.2477603,110.108,3.2411954
Malaysia,1999,3.9647648,103.987,4.635,254.128,South-eastern Asia,Asia,0.5873106899606153,-0.05278643129110416,26.22778531528528,109.782,2.4977875,118.471,2.2477603
Malaysia,2000,3.471553,122.878,5.35,237.723,South-eastern Asia,Asia,-0.12439875374196219,0.18166693913662302,35.39568602294132,103.987,3.9647648,109.782,2.4977875
Malaysia,2001,2.964407,130.89,5.564,273.839,South-eastern Asia,Asia,-0.14608620407062778,0.06520288416152598,44.153856066322874,122.878,3.471553,103.987,3.9647648
Malaysia,2002,2.4419253,132.035,5.478,274.638,South-eastern Asia,Asia,-0.1762516752929001,0.00874780349912152,54.070040553656575,130.89,2.964407,122.878,3.471553
Malaysia,2003,2.1235485,153.384,6.215,304.425,South-eastern Asia,Asia,-0.13037941824018928,0.16169197561252702,72.23004325071925,132.035,2.4419253,130.89,2.964407
Malaysia,2004,2.1898427,169.678,6.718,306.925,South-eastern Asia,Asia,0.031218594724820248,0.10623011526625992,77.48410422355907,153.384,2.1235485,132.035,2.4419253
Malaysia,2005,2.1547606,169.967,6.579,305.244,South-eastern Asia,Asia,-0.016020374431460205,0.001703226110633116,78.87976047083839,169.678,2.1898427,153.384,2.1235485
Malaysia,2006,2.242483,170.166,6.441,315.541,South-eastern Asia,Asia,0.04071097271780455,0.0011708155112462038,75.8828495020921,169.967,2.1547606,169.678,2.1898427
Malaysia,2007,2.0632105,175.451,6.499,333.424,South-eastern Asia,Asia,-0.07994374985228436,0.0310579081602671,85.03785726177722,170.166,2.242483,169.967,2.1547606
Malaysia,2008,2.5269666,192.847,6.995,358.694,South-eastern Asia,Asia,0.22477401118305695,0.09915019008156123,76.31561097800027,175.451,2.0632105,170.166,2.242483
Malaysia,2009,2.4878314,192.119,6.831,384.262,South-eastern Asia,Asia,-0.015487027014919774,-0.0037750133525541463,77.22348065869737,192.847,2.5269666,175.451,2.0632105
Malaysia,2010,2.2016032,199.346,6.957,409.809,South-eastern Asia,Asia,-0.11505128522776908,0.03761731010467462,90.54583496244918,192.119,2.4878314,192.847,2.5269666
Malaysia,2011,2.7034724,203.452,6.977,451.691,South-eastern Asia,Asia,0.22795624570313122,0.02059735334543955,75.25580804893737,199.346,2.2016032,192.119,2.4878314
Malaysia,2012,2.8766632,212.99,7.18,456.747,South-eastern Asia,Asia,0.06406235181095243,0.04688083675756438,74.04064542557502,203.452,2.7034724,199.346,2.2016032
Malaysia,2013,3.3276143,241.671,8.009,473.274,South-eastern Asia,Asia,0.15676186909889211,0.1346589041739048,72.62590499145288,212.99,2.8766632,203.452,2.7034724
Malaysia,2014,3.6789017,245.05,7.983,572.301,South-eastern Asia,Asia,0.10556734294596581,0.013981818257051915,66.6095536067191,241.671,3.3276143,212.99,2.8766632
Malaysia,2015,3.8489833,235.938,7.554,469.119,South-eastern Asia,Asia,0.04623162396538083,-0.037184248112630214,61.29878505838152,245.05,3.6789017,241.671,3.3276143
Malaysia,2016,4.960742,237.294,7.464,435.536,South-eastern Asia,Asia,0.288844771033431,0.005747272588561447,47.83437638966107,235.938,3.8489833,245.05,3.6789017
Malaysia,2017,6.3118143,244.457,7.555,411.639,South-eastern Asia,Asia,0.27235286576080764,0.030186182541488638,38.73006846858596,237.294,4.960742,235.938,3.8489833
Malaysia,2018,6.331725,262.643,7.98,412.981,South-eastern Asia,Asia,0.003154512958342126,0.07439345160907629,41.4804812274696,244.457,6.3118143,237.294,4.960742
Malaysia,2019,6.430763,279.842,8.368,412.759,South-eastern Asia,Asia,0.015641551078102722,0.06548432663349124,43.51614264123868,262.643,6.331725,244.457,6.3118143
Malaysia,2020,7.1748385,263.199,7.766,391.517,South-eastern Asia,Asia,0.11570563244206022,-0.05947284539132791,36.683613157285706,279.842,6.430763,262.643,6.331725
Malaysia,2021,7.645544,273.152,7.968,399.103,South-eastern Asia,Asia,0.0656050306916316,0.03781549321995903,35.72695415787287,263.199,7.1748385,279.842,6.430763
Malaysia,2022,7.832597,285.448,8.227,414.272,South-eastern Asia,Asia,0.02446562337487035,0.04501522961574511,36.44359591078157,273.152,7.645544,263.199,7.1748385
Malaysia,2023,8.116639,288.824,8.222,415.634,South-eastern Asia,Asia,0.03626408967549333,0.011827022785235952,35.58418700154091,285.448,7.832597,273.152,7.645544
Mexico,1992,6.8360877,332.453,3.864,601.656,Central America,North America,0.14232038186565266,0.007961749644510574,48.632056022335696,329.827,5.9843874,316.746,6.3846393
Mexico,1993,6.8284926,337.722,3.853,607.033,Central America,North America,-0.001111030216888631,0.015848856830890323,49.45776758987774,332.453,6.8360877,329.827,5.9843874
Mexico,1994,5.1814713,351.534,3.938,630.924,Central America,North America,-0.24119837224397078,0.04089754294952663,67.84443638624418,337.722,6.8284926,332.453,6.8360877
Mexico,1995,6.739381,330.905,3.642,616.124,Central America,North America,0.30066936779134523,-0.05868280166356599,49.10020668070257,351.534,5.1814713,337.722,6.8284926
Mexico,1996,7.22658,341.544,3.694,623.593,Central America,North America,0.07229135732198566,0.032151221649718176,47.26219041372267,330.905,6.739381,351.534,5.1814713
Mexico,1997,6.0748744,362.462,3.855,663.638,Central America,North America,-0.15937076736160127,0.06124540322769545,59.66576033242762,341.544,7.22658,330.905,6.739381
Mexico,1998,5.5740952,381.102,3.987,690.308,Central America,North America,-0.08243449444814843,0.0514260805270621,68.37019934643384,362.462,6.0748744,341.544,7.22658
Mexico,1999,6.8996468,386.04,3.975,686.937,Central America,North America,0.23780569804405194,0.0129571610749879,55.95069011358669,381.102,5.5740952,362.462,6.0748744
Mexico,2000,6.6645803,391.439,3.969,700.851,Central America,North America,-0.03406935265150102,0.013985597347425216,58.734231171316225,386.04,6.8996468,381.102,5.5740952
Mexico,2001,5.9095926,407.485,4.071,706.851,Central America,North America,-0.11328360767143886,0.0409923385252875,68.95314577184222,391.439,6.6645803,386.04,6.8996468
Mexico,2002,5.124882,410.301,4.04,707.887,Central America,North America,-0.13278590473394047,0.006910683828852626,80.06057505324024,407.485,5.9095926,391.439,6.6645803
Mexico,2003,4.4104505,435.969,4.234,737.304,Central America,North America,-0.13940447799578615,0.06255895062405403,98.84908582467936,410.301,5.124882,407.485,5.9095926
